gene_id	LC_C1_nor	LC_C2_nor	LC_C3_nor	LC_C5_nor	LC_C1	LC_C2	LC_C3	LC_C5
ENSG00000010327	536	1288	568	849	799	2353	1364	942
ENSG00000168268	186	328	324	282	218	297	366	215
ENSG00000168273	32	28	68	31	23	74	71	36
ENSG00000163939	480	805	668	602	505	968	561	661
ENSG00000252768	0	0	1	3	2	4	1	2
ENSG00000221518	0	2	1	2	0	3	0	3
ENSG00000163938	245	390	323	422	482	524	530	539
ENSG00000280904	0	1	0	0	0	0	0	0
ENSG00000252787	0	0	0	0	0	0	0	0
ENSG00000212493	3	0	4	5	2	6	0	3
ENSG00000238862	0	0	0	0	0	0	0	0
ENSG00000222345	1	7	1	6	6	8	8	5
ENSG00000212452	1	1	3	2	4	8	1	1
ENSG00000016864	268	445	487	447	338	447	482	411
ENSG00000114902	364	548	588	498	376	623	820	522
ENSG00000114904	146	252	327	236	131	226	152	183
ENSG00000275956	2	4	6	5	3	5	2	3
ENSG00000270941	0	0	3	0	0	1	0	0
ENSG00000271137	0	0	0	0	0	0	1	2
ENSG00000055957	0	1	1	0	0	4	0	3
ENSG00000162267	8	16	22	17	31	13	9	29
ENSG00000055955	11	10	10	15	5	10	5	11
ENSG00000243696	29	49	38	39	27	27	13	23
ENSG00000239799	15	17	12	30	13	11	7	21
ENSG00000272573	0	0	1	2	0	0	1	0
ENSG00000248592	11	19	22	26	11	14	7	9
ENSG00000213533	30	45	45	34	24	29	22	21
ENSG00000275789	0	0	0	1	0	0	0	0
ENSG00000279144	2	0	1	0	1	2	0	1
ENSG00000163935	66	136	148	82	66	137	71	60
ENSG00000272305	3	9	6	7	3	11	3	4
ENSG00000280417	2	3	6	4	1	8	6	4
ENSG00000242142	0	0	3	2	1	4	4	3
ENSG00000163933	71	115	85	122	55	108	69	95
ENSG00000163932	317	704	505	401	206	660	356	351
ENSG00000163931	505	658	565	643	396	778	714	535
ENSG00000272886	308	549	453	482	323	544	398	476
ENSG00000274967	0	3	4	3	1	4	0	2
ENSG00000207109	0	0	0	0	0	0	0	0
ENSG00000212608	0	0	0	0	0	0	0	0
ENSG00000227224	0	0	0	0	0	0	0	0
ENSG00000157388	140	239	314	225	86	74	138	118
ENSG00000251987	0	0	0	0	0	0	0	0
ENSG00000271916	4	8	6	12	3	2	0	1
ENSG00000016391	164	303	221	251	94	89	132	249
ENSG00000056736	65	132	82	95	64	89	65	173
ENSG00000271976	34	65	57	43	47	57	46	50
ENSG00000113812	75	172	131	127	77	185	92	116
ENSG00000113811	161	228	205	207	154	182	229	270
ENSG00000242983	0	0	0	0	0	0	0	0
ENSG00000157445	4	9	15	7	6	15	16	9
ENSG00000229806	0	2	1	3	3	5	5	3
ENSG00000265992	0	0	1	0	0	0	0	0
ENSG00000276927	0	0	0	0	0	0	0	0
ENSG00000243715	0	0	2	0	0	0	1	0
ENSG00000144771	0	0	0	0	0	0	0	0
ENSG00000239991	0	0	0	0	0	0	0	0
ENSG00000243572	0	0	0	0	0	0	0	0
ENSG00000240708	0	0	0	0	0	0	0	0
ENSG00000242568	0	0	0	0	0	0	0	0
ENSG00000242775	0	0	0	0	0	0	0	0
ENSG00000114251	195	234	581	322	433	249	511	184
ENSG00000244586	7	6	17	7	17	8	4	4
ENSG00000242317	0	1	7	1	0	0	0	0
ENSG00000187672	3	4	3	4	22	5	15	0
ENSG00000240777	0	0	0	0	0	1	0	0
ENSG00000281708	0	0	0	0	0	0	0	0
ENSG00000264013	0	0	0	0	0	0	0	0
ENSG00000200379	0	0	0	0	0	0	0	0
ENSG00000200238	0	0	0	0	0	0	0	0
ENSG00000180376	177	272	290	270	210	351	213	213
ENSG00000163946	716	1146	1035	869	728	1405	768	844
ENSG00000163947	365	786	453	571	302	724	428	539
ENSG00000240198	0	0	0	0	0	0	0	1
ENSG00000186451	2	1	2	7	3	26	6	5
ENSG00000272202	0	1	0	0	0	0	1	0
ENSG00000144730	44	73	50	50	149	31	21	61
ENSG00000229863	0	1	1	3	1	2	0	0
ENSG00000163666	7	7	2	6	8	23	14	9
ENSG00000157500	572	877	886	693	495	919	499	677
ENSG00000273926	0	0	0	0	1	0	0	0
ENSG00000239388	39	64	48	44	47	72	38	36
ENSG00000174844	7	4	225	112	9	29	41	5
ENSG00000212392	0	0	0	0	0	0	0	0
ENSG00000206918	0	0	6	1	0	1	0	0
ENSG00000239831	13	16	20	14	13	19	16	18
ENSG00000237186	0	0	0	0	0	0	0	0
ENSG00000202428	0	0	3	0	0	0	0	0
ENSG00000206815	0	0	0	0	0	0	0	0
ENSG00000174840	229	461	328	364	298	449	331	429
ENSG00000168374	709	1039	850	1162	1587	1379	2036	1516
ENSG00000272146	2	5	7	1	0	5	6	2
ENSG00000210841	0	0	0	0	0	0	0	0
ENSG00000174839	244	433	395	332	242	455	283	306
ENSG00000239801	0	3	5	6	4	7	0	5
ENSG00000241933	0	0	1	0	0	0	0	0
ENSG00000163681	305	550	555	453	342	485	409	369
ENSG00000270772	0	0	0	0	1	0	1	0
ENSG00000213509	1	2	2	0	2	2	1	1
ENSG00000136068	783	1289	1597	1332	1349	894	749	969
ENSG00000244161	60	99	88	98	71	76	32	61
ENSG00000163687	74	129	10	15	17	26	17	21
ENSG00000163686	103	178	117	149	33	142	88	118
ENSG00000163684	115	253	252	175	129	257	204	157
ENSG00000255154	3	7	1	3	2	4	1	3
ENSG00000273493	0	0	0	1	0	0	0	0
ENSG00000168297	158	293	285	232	139	271	210	216
ENSG00000275607	0	0	0	0	0	0	0	0
ENSG00000168291	212	397	362	249	234	463	451	282
ENSG00000272182	39	53	56	44	40	78	97	59
ENSG00000272360	0	2	2	3	0	7	3	0
ENSG00000168301	68	94	110	73	56	91	92	63
ENSG00000168306	41	82	60	65	40	65	56	60
ENSG00000236722	0	0	0	1	0	3	0	0
ENSG00000168309	464	2122	1136	789	51	230	305	543
ENSG00000243384	8	86	5	6	0	2	0	4
ENSG00000244383	5	3	3	5	6	2	7	4
ENSG00000198643	1	6	6	11	14	3	14	4
ENSG00000163689	1	1	27	6	35	11	46	4
ENSG00000242428	0	0	0	0	0	1	0	0
ENSG00000243295	0	0	0	0	0	0	0	0
ENSG00000243903	0	0	0	0	0	0	0	0
ENSG00000242545	0	0	0	0	0	0	0	0
ENSG00000241804	0	0	0	0	0	0	0	0
ENSG00000277592	0	0	0	0	0	0	0	0
ENSG00000189283	14	33	29	35	33	59	46	25
ENSG00000240097	0	0	0	1	0	0	0	0
ENSG00000281426	0	0	0	0	0	0	0	0
ENSG00000232407	0	1	0	0	0	0	0	0
ENSG00000225673	0	0	0	0	0	0	0	0
ENSG00000244183	0	0	0	0	0	0	1	0
ENSG00000212211	0	0	0	0	0	0	0	0
ENSG00000144724	716	1283	943	681	438	503	538	593
ENSG00000252420	0	0	0	0	1	0	0	0
ENSG00000226360	378	762	833	583	658	966	1830	797
ENSG00000252184	0	0	0	0	0	0	0	0
ENSG00000237456	5	5	3	7	3	5	5	7
ENSG00000241472	74	152	111	75	56	57	37	73
ENSG00000114405	28	46	48	26	50	52	80	27
ENSG00000153266	0	0	0	0	0	0	0	0
ENSG00000163618	6	15	5	23	2	1	6	8
ENSG00000225662	0	0	0	0	0	0	0	0
ENSG00000244632	0	0	0	0	0	0	0	0
ENSG00000252449	0	0	0	0	0	0	0	0
ENSG00000226082	0	0	0	0	0	1	0	0
ENSG00000244342	0	0	0	0	0	0	0	1
ENSG00000242841	1	4	8	9	10	8	4	8
ENSG00000240359	0	0	0	0	0	0	0	0
ENSG00000163630	0	0	1	1	0	0	0	0
ENSG00000252662	0	0	0	0	0	0	0	0
ENSG00000241359	0	0	2	0	1	1	2	1
ENSG00000252301	0	0	0	0	0	0	0	0
ENSG00000188817	3	0	346	221	6	33	95	3
ENSG00000224479	4	12	24	10	1	9	1	5
ENSG00000281666	0	0	0	1	0	0	0	0
ENSG00000163632	3	8	13	0	2	5	3	6
ENSG00000163634	59	98	94	84	60	119	131	80
ENSG00000240549	1	2	0	1	1	0	0	0
ENSG00000163635	368	795	620	571	475	928	364	623
ENSG00000280620	2	4	4	3	6	9	0	1
ENSG00000239653	31	63	38	34	22	79	16	33
ENSG00000271843	9	11	5	11	7	16	2	6
ENSG00000163636	355	577	435	542	385	739	487	536
ENSG00000243410	10	13	15	10	8	22	2	11
ENSG00000272181	8	3	7	5	2	1	4	9
ENSG00000241111	259	419	362	281	195	154	66	189
ENSG00000200222	0	0	0	0	0	0	0	0
ENSG00000189196	1	0	2	1	0	1	1	1
ENSG00000163637	574	879	913	811	499	327	393	454
ENSG00000241572	0	0	0	0	0	0	0	0
ENSG00000241101	0	1	0	1	0	1	1	1
ENSG00000239926	0	1	1	4	1	1	0	2
ENSG00000226017	3	2	1	2	0	2	0	2
ENSG00000243993	0	0	0	0	0	0	0	0
ENSG00000244564	2	0	1	0	0	0	0	0
ENSG00000212340	0	0	0	0	0	0	0	0
ENSG00000163638	230	190	97	201	227	107	108	191
ENSG00000241158	96	62	73	58	97	24	29	80
ENSG00000241684	25	65	102	55	9	19	11	19
ENSG00000243149	0	0	0	0	0	0	0	0
ENSG00000264871	0	0	0	0	0	0	0	0
ENSG00000151276	385	654	712	498	262	324	259	378
ENSG00000270059	1	0	4	5	6	2	1	0
ENSG00000244226	3	4	1	3	5	2	4	2
ENSG00000223409	0	1	0	0	0	1	0	0
ENSG00000272610	4	2	1	2	2	0	3	2
ENSG00000240175	0	0	0	1	1	0	0	1
ENSG00000274622	0	0	0	0	0	0	0	0
ENSG00000202071	0	0	0	0	0	0	0	0
ENSG00000203647	0	0	0	0	0	0	0	0
ENSG00000144741	221	405	472	403	222	304	284	223
ENSG00000206759	0	0	0	0	0	0	0	0
ENSG00000241587	0	0	0	0	0	0	0	0
ENSG00000144749	521	955	1113	976	526	696	743	526
ENSG00000277939	0	0	0	0	0	0	0	0
ENSG00000271174	0	0	0	0	0	0	0	0
ENSG00000214560	0	0	0	0	0	0	0	0
ENSG00000163376	45	227	55	44	43	252	95	114
ENSG00000241884	0	0	0	0	0	0	0	0
ENSG00000172340	259	447	380	369	303	556	491	405
ENSG00000242510	1	0	0	0	0	0	0	1
ENSG00000241316	9	9	2	11	9	18	2	6
ENSG00000266400	0	0	0	0	0	0	0	0
ENSG00000183662	1	2	4	1	0	1	4	0
ENSG00000214552	42	81	81	73	95	78	85	79
ENSG00000240568	0	0	0	0	0	0	0	0
ENSG00000244640	0	0	0	0	0	0	0	0
ENSG00000212095	0	0	0	0	0	0	0	0
ENSG00000241506	386	767	646	532	842	839	1086	686
ENSG00000275845	0	0	0	0	0	0	0	0
ENSG00000163377	0	2	0	1	0	1	2	0
ENSG00000252828	0	0	0	0	0	0	0	0
ENSG00000163378	434	627	420	508	305	422	329	443
ENSG00000244513	120	234	177	158	130	252	123	166
ENSG00000144747	437	744	632	586	533	751	407	635
ENSG00000265355	0	1	0	0	2	0	0	0
ENSG00000144744	283	475	407	414	312	612	527	433
ENSG00000144746	1257	2034	1658	1504	1432	2728	2190	1839
ENSG00000163380	5	18	4	7	5	15	6	8
ENSG00000114541	569	919	686	758	369	1022	477	629
ENSG00000239263	0	1	0	0	1	0	3	2
ENSG00000240265	0	0	0	0	0	0	0	0
ENSG00000240842	0	0	0	0	0	0	0	0
ENSG00000241667	0	0	0	0	0	0	0	0
ENSG00000187098	293	579	393	398	246	687	219	331
ENSG00000241665	0	0	0	0	0	0	0	0
ENSG00000265722	0	0	1	0	0	1	0	0
ENSG00000240405	0	0	0	0	0	0	0	0
ENSG00000271034	24	51	62	36	40	84	40	42
ENSG00000242728	0	0	0	0	0	0	0	0
ENSG00000242120	0	0	0	0	0	0	0	0
ENSG00000222615	0	0	0	0	0	0	0	0
ENSG00000240156	0	0	0	0	0	0	0	0
ENSG00000243873	0	0	0	0	0	0	0	0
ENSG00000206939	0	0	0	0	0	0	0	0
ENSG00000221382	0	0	0	0	0	0	0	0
ENSG00000114861	632	936	800	906	522	628	634	634
ENSG00000277539	0	0	0	0	0	0	1	1
ENSG00000244203	1	4	1	0	0	0	3	2
ENSG00000221264	0	0	0	0	0	1	0	1
ENSG00000274387	0	0	0	0	0	0	0	0
ENSG00000242094	0	0	1	1	0	1	2	0
ENSG00000277855	1	3	4	1	1	1	3	4
ENSG00000270562	5	13	17	10	5	15	12	5
ENSG00000163412	428	654	855	500	213	474	454	419
ENSG00000170837	19	49	33	10	2	34	55	19
ENSG00000163421	18	8	7	13	4	0	8	20
ENSG00000239250	0	0	0	0	0	0	0	0
ENSG00000244130	0	0	0	0	0	0	0	0
ENSG00000274043	0	0	0	0	0	0	0	0
ENSG00000241163	4	12	1	10	4	9	7	7
ENSG00000273461	0	0	0	0	0	0	1	0
ENSG00000276471	0	0	0	0	0	0	0	0
ENSG00000239350	0	0	0	0	0	0	0	0
ENSG00000242609	1	0	0	2	1	0	3	0
ENSG00000243083	0	0	2	0	0	2	0	0
ENSG00000272774	1	0	0	0	0	0	0	0
ENSG00000242618	0	0	0	0	0	0	0	0
ENSG00000212070	0	0	0	0	0	0	0	0
ENSG00000260670	0	0	0	0	0	0	0	0
ENSG00000163602	537	1180	843	782	682	814	548	778
ENSG00000244345	0	0	0	0	0	3	0	0
ENSG00000199469	0	0	0	0	0	0	0	0
ENSG00000239568	0	0	0	0	0	0	0	0
ENSG00000222838	0	0	0	0	0	0	0	0
ENSG00000144736	78	134	123	124	116	128	144	118
ENSG00000241537	8	5	8	4	7	13	4	8
ENSG00000240135	15	21	18	9	29	36	20	34
ENSG00000271266	10	14	18	11	9	11	13	10
ENSG00000172986	76	83	87	86	164	127	54	77
ENSG00000276890	0	0	0	0	1	0	0	0
ENSG00000242960	82	168	90	122	118	278	208	240
ENSG00000163605	509	762	746	591	594	727	647	615
ENSG00000238959	0	0	0	0	0	0	0	0
ENSG00000255423	25	52	29	31	29	54	12	27
ENSG00000252651	0	0	0	0	0	0	0	0
ENSG00000223247	0	0	0	0	0	0	0	0
ENSG00000182921	9	9	4	4	8	6	1	1
ENSG00000252937	0	0	0	0	0	0	0	0
ENSG00000121440	205	404	223	219	197	149	174	159
ENSG00000239119	0	0	0	0	0	0	0	0
ENSG00000239677	1	0	2	0	0	0	0	0
ENSG00000278934	24	47	20	30	15	7	6	12
ENSG00000242364	0	2	1	1	1	0	2	0
ENSG00000242741	1	0	0	0	0	0	1	1
ENSG00000278554	0	0	0	0	0	0	0	0
ENSG00000239454	0	0	0	0	0	0	0	0
ENSG00000223738	0	0	0	0	0	0	0	0
ENSG00000213452	3	4	1	4	2	13	11	10
ENSG00000113805	6	17	24	43	19	19	33	10
ENSG00000263689	0	0	0	0	0	0	0	0
ENSG00000241022	0	0	0	0	0	0	0	0
ENSG00000242638	0	0	0	0	0	0	0	0
ENSG00000266780	0	2	3	2	0	0	1	1
ENSG00000213300	392	711	628	549	983	1039	932	792
ENSG00000228868	2	0	0	0	0	0	0	0
ENSG00000263782	0	0	0	0	0	0	0	0
ENSG00000243674	0	0	0	1	0	0	0	0
ENSG00000179799	0	2	2	3	2	6	1	2
ENSG00000266685	0	0	0	0	0	0	0	0
ENSG00000230655	0	0	0	1	1	1	0	0
ENSG00000244699	1	1	3	0	1	2	6	1
ENSG00000240665	1	1	0	1	1	2	3	1
ENSG00000242953	0	4	1	0	0	4	0	0
ENSG00000238278	8	42	45	44	27	33	16	19
ENSG00000244026	50	105	100	79	68	75	74	61
ENSG00000272690	8	10	20	4	5	7	5	6
ENSG00000239959	4	5	10	5	0	2	0	6
ENSG00000243794	0	0	2	0	0	2	0	1
ENSG00000272710	0	2	0	3	0	0	2	0
ENSG00000244674	0	0	0	1	0	1	0	0
ENSG00000221602	1	0	0	1	1	3	0	0
ENSG00000239383	0	0	2	0	1	0	0	0
ENSG00000244222	0	0	0	0	0	0	0	0
ENSG00000172971	0	5	1	1	3	2	3	0
ENSG00000243422	1	2	2	3	13	5	11	5
ENSG00000282511	1	0	0	0	5	1	2	1
ENSG00000221795	0	0	0	0	0	0	0	0
ENSG00000241532	0	0	0	0	1	0	0	3
ENSG00000241622	0	0	0	0	0	0	0	0
ENSG00000172969	0	0	0	0	2	0	0	1
ENSG00000236138	1	1	2	3	1	0	0	1
ENSG00000242516	18	7	9	9	40	2	12	5
ENSG00000227124	43	121	115	58	85	139	89	52
ENSG00000265592	0	0	0	0	1	0	1	0
ENSG00000266396	2	7	3	3	3	5	2	1
ENSG00000185008	297	170	242	313	44	91	198	149
ENSG00000222883	0	0	0	0	0	0	0	0
ENSG00000252504	0	0	0	0	0	0	0	0
ENSG00000212104	0	0	0	0	0	0	0	0
ENSG00000240809	110	190	143	130	190	281	140	184
ENSG00000199520	0	0	0	0	0	0	0	0
ENSG00000213450	0	0	0	1	1	1	1	0
ENSG00000206891	0	0	0	0	0	0	0	0
ENSG00000264841	0	0	0	0	0	0	0	0
ENSG00000244461	0	0	0	0	0	0	0	0
ENSG00000240573	0	0	0	0	0	0	0	0
ENSG00000243957	0	0	0	0	0	0	0	0
ENSG00000222574	0	0	0	0	0	0	0	0
ENSG00000240241	0	0	0	0	0	0	0	0
ENSG00000239226	0	0	0	0	0	0	0	0
ENSG00000169855	221	325	279	290	259	261	267	188
ENSG00000240752	0	0	0	0	0	0	0	0
ENSG00000240964	0	2	0	0	0	0	0	0
ENSG00000265193	0	0	0	0	0	0	0	0
ENSG00000216116	0	0	0	0	0	0	0	0
ENSG00000243877	0	0	0	0	0	0	0	0
ENSG00000271389	0	0	0	0	0	0	0	0
ENSG00000239699	1	0	1	0	0	0	0	0
ENSG00000242586	1	0	2	0	0	0	0	0
ENSG00000242828	0	0	0	0	0	0	0	0
ENSG00000242781	0	0	0	0	0	0	0	0
ENSG00000266025	0	0	0	0	0	0	0	0
ENSG00000243694	1	0	0	0	0	0	0	0
ENSG00000242145	0	0	0	0	0	0	0	0
ENSG00000241593	2	0	0	0	0	1	0	2
ENSG00000244281	0	0	0	0	0	0	0	0
ENSG00000114480	79	183	140	152	147	175	125	101
ENSG00000222389	0	1	0	0	0	0	0	0
ENSG00000241319	0	0	0	0	0	0	0	0
ENSG00000240404	0	0	0	0	0	0	0	0
ENSG00000242190	0	0	1	0	1	0	1	0
ENSG00000242009	0	0	0	0	0	0	0	0
ENSG00000239440	0	0	0	0	0	0	0	0
ENSG00000241367	0	0	0	0	0	0	0	0
ENSG00000241095	47	106	78	51	51	41	47	34
ENSG00000242195	0	0	0	0	0	0	0	0
ENSG00000221380	0	0	0	0	0	0	0	0
ENSG00000266652	0	0	0	0	0	0	0	0
ENSG00000242641	0	0	0	0	0	0	0	0
ENSG00000241776	0	0	0	0	0	0	0	0
ENSG00000242339	0	0	0	0	0	0	0	0
ENSG00000175161	2	4	14	2	9	3	2	1
ENSG00000264084	0	0	0	0	0	0	0	0
ENSG00000274634	0	0	0	0	0	0	0	0
ENSG00000241648	0	0	0	0	0	0	0	0
ENSG00000239519	0	0	0	0	0	0	0	0
ENSG00000243915	0	0	0	0	0	0	0	0
ENSG00000201410	0	0	0	0	0	0	0	0
ENSG00000251773	0	0	0	0	0	0	0	0
ENSG00000239767	0	0	0	0	0	0	0	0
ENSG00000222934	0	0	0	0	0	0	0	0
ENSG00000241328	0	0	0	0	0	0	0	0
ENSG00000277746	0	0	0	0	0	0	0	0
ENSG00000206538	810	1160	1500	1038	744	457	317	685
ENSG00000241293	7	6	10	5	39	26	8	7
ENSG00000281392	7	13	15	6	8	26	10	8
ENSG00000264119	0	0	0	0	0	0	0	0
ENSG00000083937	309	553	417	410	372	553	476	436
ENSG00000064835	0	1	2	3	1	0	1	1
ENSG00000239829	0	0	0	0	0	0	0	0
ENSG00000280503	0	0	0	1	0	0	0	0
ENSG00000240902	0	0	0	0	0	0	0	0
ENSG00000240255	0	0	0	0	0	0	0	0
ENSG00000239572	0	0	0	1	0	0	0	0
ENSG00000200703	0	0	0	0	0	0	0	0
ENSG00000221059	0	0	0	0	0	1	0	0
ENSG00000179097	7	16	11	11	1	13	5	3
ENSG00000163320	1166	1982	1803	1579	1082	1912	1325	1473
ENSG00000229729	14	34	24	16	14	30	6	10
ENSG00000241535	0	1	0	0	0	3	1	0
ENSG00000175105	251	407	308	265	258	381	162	234
ENSG00000179021	119	245	231	185	181	367	201	189
ENSG00000242159	12	25	13	15	38	16	17	30
ENSG00000207316	0	0	0	0	0	0	0	0
ENSG00000242365	0	0	0	0	0	0	0	0
ENSG00000242705	2	5	11	9	4	5	6	6
ENSG00000241861	0	0	0	0	0	0	0	0
ENSG00000044524	122	136	49	76	110	11	60	61
ENSG00000240951	0	0	0	0	0	0	0	0
ENSG00000240309	0	0	0	0	0	0	0	0
ENSG00000280553	0	0	0	0	0	0	0	0
ENSG00000212598	0	0	0	0	0	0	0	0
ENSG00000222490	0	0	0	0	0	0	0	0
ENSG00000189002	0	1	2	0	0	2	0	0
ENSG00000271024	0	0	0	0	0	0	0	0
ENSG00000251727	0	0	0	0	0	0	0	0
ENSG00000184500	635	923	845	648	344	646	578	516
ENSG00000201339	0	0	0	0	0	0	0	0
ENSG00000200366	0	0	0	0	0	0	0	0
ENSG00000169379	188	239	227	207	110	144	142	173
ENSG00000239614	1	5	3	0	2	4	0	1
ENSG00000178750	8	27	43	25	23	42	56	24
ENSG00000178700	107	219	192	132	96	211	150	108
ENSG00000178694	93	206	167	127	107	172	95	112
ENSG00000242457	56	96	81	76	79	134	102	86
ENSG00000178660	32	87	74	63	119	78	93	92
ENSG00000242911	0	0	0	0	0	0	0	0
ENSG00000234629	36	57	69	52	51	78	15	34
ENSG00000239589	0	0	0	0	0	0	0	0
ENSG00000244048	0	0	0	0	0	0	0	0
ENSG00000244681	0	0	2	1	0	2	0	0
ENSG00000221477	0	0	0	0	0	0	0	0
ENSG00000271671	0	0	0	0	0	0	0	0
ENSG00000243547	630	1208	1077	896	1146	1520	868	1135
ENSG00000278103	0	0	0	0	0	0	0	0
ENSG00000241815	0	0	0	0	0	0	0	0
ENSG00000199286	0	0	0	0	0	0	0	0
ENSG00000269028	10	26	16	24	18	33	28	27
ENSG00000218754	0	0	0	0	0	0	0	0
ENSG00000212031	0	0	0	0	0	0	0	0
ENSG00000241018	0	0	0	0	0	0	0	0
ENSG00000176243	2	1	3	2	0	4	0	1
ENSG00000080224	1	0	4	0	0	1	0	1
ENSG00000251172	0	0	0	0	0	0	0	0
ENSG00000261292	0	0	2	3	0	0	0	0
ENSG00000113966	112	198	216	180	64	102	116	88
ENSG00000282527	11	5	16	18	6	7	16	9
ENSG00000080200	389	881	891	582	438	809	396	437
ENSG00000279658	18	34	48	16	19	45	2	12
ENSG00000170854	274	566	467	530	390	453	440	421
ENSG00000183185	0	0	0	0	0	0	0	0
ENSG00000250750	0	0	0	0	0	0	0	0
ENSG00000213439	0	0	0	0	0	0	0	0
ENSG00000196578	0	0	0	0	0	0	0	0
ENSG00000249225	0	0	0	0	0	0	0	0
ENSG00000251090	0	0	0	0	0	0	0	0
ENSG00000248365	0	0	0	0	0	0	0	0
ENSG00000231192	0	0	0	0	0	0	0	0
ENSG00000236032	0	0	0	0	0	0	0	0
ENSG00000233412	0	0	0	0	0	0	0	0
ENSG00000249321	0	0	0	0	0	0	0	0
ENSG00000249975	0	0	0	0	0	0	0	0
ENSG00000248507	0	0	0	0	0	0	0	0
ENSG00000251088	0	0	0	0	0	0	0	0
ENSG00000187900	0	0	0	0	0	0	0	0
ENSG00000279922	0	0	0	0	0	0	0	0
ENSG00000230301	0	0	0	0	0	0	0	0
ENSG00000197938	0	0	0	0	0	0	0	0
ENSG00000232535	0	0	0	0	0	0	0	0
ENSG00000196098	0	0	0	0	0	0	0	0
ENSG00000206536	0	0	0	0	0	0	0	0
ENSG00000244653	0	0	0	0	0	0	0	0
ENSG00000232382	0	0	0	0	0	0	0	0
ENSG00000231861	4	8	4	2	3	4	6	6
ENSG00000080822	512	857	673	661	706	881	595	705
ENSG00000080819	173	245	196	196	242	285	242	160
ENSG00000248839	7	8	5	5	9	7	5	4
ENSG00000250562	0	0	0	1	0	2	0	1
ENSG00000154165	6	22	2	10	23	120	5	13
ENSG00000240827	0	0	0	0	0	0	0	0
ENSG00000266233	0	0	0	0	0	0	0	0
ENSG00000244153	118	238	217	138	108	311	139	169
ENSG00000239445	3	4	6	4	0	2	5	3
ENSG00000064225	197	385	176	197	86	295	285	157
ENSG00000249274	5	8	17	6	5	15	6	2
ENSG00000057019	522	764	673	639	1019	673	701	871
ENSG00000206712	1	5	2	2	0	6	0	1
ENSG00000239462	0	0	1	0	0	0	0	0
ENSG00000207331	0	0	0	0	0	1	0	0
ENSG00000240476	0	0	0	0	6	0	1	1
ENSG00000275108	0	0	0	0	0	0	0	0
ENSG00000241305	0	0	0	0	0	0	0	0
ENSG00000240572	0	0	0	0	0	0	0	0
ENSG00000266030	0	0	0	0	0	0	0	0
ENSG00000243296	0	1	0	0	0	0	0	1
ENSG00000243089	0	1	1	0	1	0	0	0
ENSG00000244464	1	0	0	0	0	1	0	1
ENSG00000144810	924	1422	1807	1575	2521	890	1168	1334
ENSG00000263810	0	2	3	1	2	2	0	1
ENSG00000273374	1	1	2	2	1	5	2	4
ENSG00000184220	14	19	20	20	22	31	30	31
ENSG00000168386	690	1119	387	1336	1220	680	412	1161
ENSG00000264897	0	0	0	0	0	0	0	0
ENSG00000261533	5	4	8	6	3	2	4	3
ENSG00000235156	0	0	0	0	0	1	0	0
ENSG00000277000	0	0	0	0	0	0	0	0
ENSG00000243974	27	45	55	45	43	62	43	50
ENSG00000036054	247	397	375	317	317	417	373	339
ENSG00000114021	110	218	204	181	89	243	130	145
ENSG00000154174	325	610	525	450	417	651	483	579
ENSG00000206535	16	28	33	35	12	18	32	13
ENSG00000181458	49	64	99	102	227	154	98	72
ENSG00000144820	0	0	0	0	0	0	0	0
ENSG00000252989	0	0	0	0	0	0	0	0
ENSG00000243495	9	9	8	8	12	11	2	8
ENSG00000114354	397	617	534	558	535	726	675	664
ENSG00000154175	520	1226	775	882	184	252	414	536
ENSG00000213431	2	2	3	1	2	2	1	3
ENSG00000201642	0	0	0	0	0	0	0	0
ENSG00000242573	0	0	0	0	0	0	0	0
ENSG00000081148	10	7	6	6	9	12	8	10
ENSG00000138468	286	407	334	337	234	333	161	262
ENSG00000241738	0	0	2	0	1	2	0	0
ENSG00000232830	0	0	2	1	0	1	0	0
ENSG00000201554	0	0	0	0	0	0	0	0
ENSG00000175841	1	1	0	1	25	1	2	0
ENSG00000174173	105	205	142	137	135	212	235	203
ENSG00000081154	938	1608	1675	1293	916	1245	1405	1119
ENSG00000242299	1887	3055	3519	2353	3012	3735	6646	3176
ENSG00000243396	0	0	0	0	0	0	0	0
ENSG00000252348	0	0	0	0	0	0	0	0
ENSG00000212319	0	0	0	0	1	0	0	0
ENSG00000201511	0	0	0	0	0	0	0	0
ENSG00000066422	331	584	612	413	369	558	379	371
ENSG00000201121	0	1	0	3	0	1	0	1
ENSG00000256628	43	110	99	57	37	80	55	56
ENSG00000114391	105	183	166	192	104	189	193	120
ENSG00000244119	27	61	70	34	50	61	108	45
ENSG00000182504	114	211	254	177	158	243	169	154
ENSG00000144815	321	418	441	400	181	269	352	325
ENSG00000249474	27	38	40	29	19	18	16	22
ENSG00000144802	957	2361	601	1458	1226	819	702	1648
ENSG00000214407	0	0	0	0	0	0	0	1
ENSG00000202177	0	0	0	0	0	0	0	0
ENSG00000241280	0	2	0	0	19	0	1	1
ENSG00000170044	1	1	0	0	11	2	4	0
ENSG00000241754	0	0	0	0	0	0	0	0
ENSG00000201065	0	0	0	0	0	0	0	0
ENSG00000201922	0	0	2	0	0	0	0	0
ENSG00000236691	0	0	0	0	0	0	0	0
ENSG00000265328	0	0	0	0	0	0	0	0
ENSG00000240107	0	0	0	0	0	0	0	0
ENSG00000243195	0	0	0	0	0	0	0	0
